campus	cdc_campus	school_level	sln	campus_name	fall_enrollment	cumul_enrollment	black	latino	white	native_amer	asian	pac_isl	two_plus	ecodis	el	atrisk	number_of_campuses	disd	year_growth_rate	rel_perf_staar_only_scale	d1_staar_raw	EcoDisRange	ay	parent_pct_pos	student_survey_pct	student_survey_scale	extracurricular_participation_pct	extracurricular_participation_scale	discr_removal_rate	discr_removal_rateNEW	original_disc_adm_rem_g21	dpop_rate_enr	dpop_rate_cumul	fac_pct_pos	mot30_item_smooshed	mot30_n	mot30_pct_pos	mot25_item_smooshed	mot25_n	mot25_pct_pos	hyg4_item_smooshed	hyg4_n	hyg4_pct_pos	hyg8_item_smooshed	hyg8_n	hyg8_pct_pos	hyg37_item_smooshed	hyg37_n	hyg37_pct_pos	hyg38_item_smooshed	hyg38_n	hyg38_pct_pos	mot19_item_smooshed	mot19_n	mot19_pct_pos	mot42_item_smooshed	mot42_n	mot42_pct_pos	hyg43_item_smooshed	hyg43_n	hyg43_pct_pos	hyg44_item_smooshed	hyg44_n	hyg44_pct_pos	hyg46_item_smooshed	hyg46_n	hyg46_pct_pos	hyg13_item_smooshed	hyg13_n	hyg13_pct_pos	hyg14_item_smooshed	hyg14_n	hyg14_pct_pos	BeliefsandPriorities	CollegeGoingCulture	CultureofFeedbackandSupport	PositiveCultureandEnvironment	TeacherPrincipalTrust	TeacherTeacherTrust	growth_tests_denominator	BothAlllevelstoDidNotMeet_1	BothAlllevelstoApproaches1	BothAlllevelstoMeets_1	BothAlllevelstoMasters_NA	year_growth_num	excr_acct_weight	stu_survey_acct_weight	extracurricular_spending_all_funds	extracurricular_spending_general_fund	discretionary_admin_removals_n	removals	discipline_pop	y2	x2
057905235	057905235	Elementary	235	BIRDIE ALEXANDER EL	343	392	73.8	21.3	1.5	1.7	0.6	0	1.2	98	13.7	33.2	1	y	63.6986301369863	72	37	97.1 to 98	2019	91.7	77	65	 1.000 	100	NULL	0	NULL	0	0	76.3	Teachersexpectmoststudentsinthisschooltogotocollege.	23	86.9565217391304	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	20	60	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	36	83.3333333333333	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	37	70.2702702702703	Teachersinthisschooltrusteachother	19	68.4210526315789	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	19	68.4210526315789	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	37	67.5675675675676	Theprincipalhasconfidenceintheexpertiseoftheteachers.	19	63.1578947368421	Itrusttheprincipalathisorherword.	19	63.1578947368421	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	19	57.8947368421053	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	19	73.6842105263158	Iusuallylookforwardtoworkingeachdayatthisschool.	37	78.3783783783784	IbelieveIworkinanenvironmentofsupportandrespect.	37	83.7837837837838	84.4827586206897	84.0579710144928	68.3333333333333	71.6216216216216	72.9323308270677	76.3157894736842	146	21	33	19	20	93	0.05	0.05	17	17	0	0	0	32.656409	-96.847861
057905236	057905236	Elementary	236	NANCY J COCHRAN EL	505	583	36.2	57.8	2.6	1.2	1.6	0	0.6	97.4	45.3	57.2	1	y	53.2467532467532	58	30	97.1 to 98	2019	86.5	81	72	 1.000 	100	0.75	0.75	-999	2.17821782178218	0.0188679245283019	66.1	Teachersexpectmoststudentsinthisschooltogotocollege.	33	60.6060606060606	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	27	62.962962962963	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	49	63.265306122449	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	50	58	Teachersinthisschooltrusteachother	27	66.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	27	62.962962962963	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	50	62	Theprincipalhasconfidenceintheexpertiseoftheteachers.	27	62.962962962963	Itrusttheprincipalathisorherword.	27	77.7777777777778	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	27	66.6666666666667	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	27	70.3703703703704	Iusuallylookforwardtoworkingeachdayatthisschool.	50	64	IbelieveIworkinanenvironmentofsupportandrespect.	50	58	70.0251889168766	65.1515151515152	66.0493827160494	52.8	70.3703703703704	72.2222222222222	231	34	36	22	31	123	0.05	0.05	16	16	9	12	11	32.736060	-96.925174
057905237	057905237	Elementary	237	JOHN W RUNYON EL	553	607	30.6	65.1	3.1	0.5	0	0.4	0.4	95.8	47.2	57	1	y	69.0184049079755	84	47	95.1 to 96	2019	86.1	83	75	 1.000 	100	NULL	0	NULL	0	0	87.8	Teachersexpectmoststudentsinthisschooltogotocollege.	41	97.5609756097561	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	36	83.3333333333333	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	57	84.2105263157895	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	59	89.8305084745763	Teachersinthisschooltrusteachother	36	80.5555555555556	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	36	83.3333333333333	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	59	83.0508474576271	Theprincipalhasconfidenceintheexpertiseoftheteachers.	36	91.6666666666667	Itrusttheprincipalathisorherword.	36	88.8888888888889	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	36	86.1111111111111	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	36	86.1111111111111	Iusuallylookforwardtoworkingeachdayatthisschool.	59	86.4406779661017	IbelieveIworkinanenvironmentofsupportandrespect.	59	88.135593220339	91.8279569892473	95.1219512195122	84.5794392523365	83.0220713073005	88.4462151394422	84.0277777777778	326	23	70	60	72	225	0.05	0.05	13	13	0	0	0	32.740947	-96.640862
057905239	057905239	Elementary	239	ARTURO SALAZAR EL	556	589	0.7	98.4	0.7	0.2	0	0	0	90.3	58.1	67.6	1	y	76.7045454545455	90	55	90.1 to 91	2019	91.7	90	87	 1.000 	100	1	1	-999	1.61870503597122	0.0152801358234295	79.5	Teachersexpectmoststudentsinthisschooltogotocollege.	31	96.7741935483871	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	28	67.8571428571429	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	37	64.8648648648649	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	38	81.5789473684211	Teachersinthisschooltrusteachother	28	85.7142857142857	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	28	89.2857142857143	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	37	59.4594594594595	Theprincipalhasconfidenceintheexpertiseoftheteachers.	28	75	Itrusttheprincipalathisorherword.	28	78.5714285714286	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	28	75	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	28	75	Iusuallylookforwardtoworkingeachdayatthisschool.	37	72.972972972973	IbelieveIworkinanenvironmentofsupportandrespect.	37	70.2702702702703	82.5503355704698	95.1612903225807	72.0238095238095	63.5135135135135	76.0204081632653	87.5	352	19	73	69	109	270	0.05	0.05	24	20	9	9	9	32.733402	-96.868218
057905240	057905240	Elementary	240	FRANK GUZICK EL	656	750	39	54.6	2.6	1.4	0.9	0	1.5	96.2	44.5	63.9	1	y	56.4954682779456	78	41	96.1 to 97	2019	81.0	92	90	 0.997 	88	0.655555555555556	0.655555555555556	59	7.6219512195122	0.0666666666666667	91.3	Teachersexpectmoststudentsinthisschooltogotocollege.	46	97.8260869565217	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	39	84.6153846153846	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	62	96.7741935483871	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	64	93.75	Teachersinthisschooltrusteachother	39	84.6153846153846	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	39	87.1794871794872	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	64	87.5	Theprincipalhasconfidenceintheexpertiseoftheteachers.	39	97.4358974358974	Itrusttheprincipalathisorherword.	39	94.8717948717949	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	39	89.7435897435898	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	39	94.8717948717949	Iusuallylookforwardtoworkingeachdayatthisschool.	64	87.5	IbelieveIworkinanenvironmentofsupportandrespect.	64	90.625	96.6269841269841	95.6521739130435	86.6952789699571	85.5572998430141	93.7728937728938	89.1025641025641	331	32	49	29	77	187	0.05	0.05	18	14	59	90	50	32.784698	-96.692068
057905244	057905244	Elementary	244	SEAGOVILLE NORTH EL	775	843	10.8	79.5	8.3	0.4	0	0	1	90.7	57.3	67.4	1	y	60.3448275862069	74	39	90.1 to 91	2019	85.4	83	75	 0.241 	58	1	1	-999	1.16129032258065	0.0106761565836299	49.8	Teachersexpectmoststudentsinthisschooltogotocollege.	44	59.0909090909091	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	38	34.2105263157895	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	56	39.2857142857143	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	57	45.6140350877193	Teachersinthisschooltrusteachother	38	44.7368421052632	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	37	59.4594594594595	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	57	35.0877192982456	Theprincipalhasconfidenceintheexpertiseoftheteachers.	38	34.2105263157895	Itrusttheprincipalathisorherword.	38	36.8421052631579	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	38	28.9473684210526	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	38	36.8421052631579	Iusuallylookforwardtoworkingeachdayatthisschool.	57	43.859649122807	IbelieveIworkinanenvironmentofsupportandrespect.	57	38.5964912280702	56.5410199556541	68.8212927756654	40.7894736842105	41.1247803163445	34.2105263157895	57.6158940397351	464	46	83	75	76	280	0.05	0.05	18	10	9	9	9	32.658057	-96.557760
057905247	057905247	Elementary	247	ADELFA BOTELLO CALLEJO EL	606	632	13.4	84.2	2	0	0	0	0.5	96.2	61.7	70.3	1	y	69.5924764890282	82	45	96.1 to 97	2019	95.4	85	79	 1.000 	100	0.5	0.5	-999	2.14521452145215	0.0205696202531646	93	Teachersexpectmoststudentsinthisschooltogotocollege.	43	90.6976744186046	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	35	85.7142857142857	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	61	95.0819672131148	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	62	93.5483870967742	Teachersinthisschooltrusteachother	35	88.5714285714286	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	88.5714285714286	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	61	88.5245901639344	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	100	Itrusttheprincipalathisorherword.	35	100	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	97.1428571428571	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	35	97.1428571428571	Iusuallylookforwardtoworkingeachdayatthisschool.	62	96.7741935483871	IbelieveIworkinanenvironmentofsupportandrespect.	62	96.7741935483871	96.1538461538462	91.4396887159533	91.9047619047619	88.8349514563107	98.3673469387755	91.4285714285714	319	30	65	58	69	222	0.05	0.05	21	12	9	18	13	32.771738	-96.685765
057905250	057905250	Elementary	250	WHITNEY M YOUNG JR EL	437	489	47.8	47.1	2.3	1.1	0.2	0.2	1.1	99.8	40.5	55.8	1	y	67.8111587982833	69	35	99.1 to 100	2019	86.7	74	60	 0.998 	89	0.542372881355932	0.542372881355932	32	6.63615560640732	0.0593047034764826	76	Teachersexpectmoststudentsinthisschooltogotocollege.	29	79.3103448275862	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	24	70.8333333333333	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	43	81.3953488372093	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	44	81.8181818181818	Teachersinthisschooltrusteachother	24	66.6666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	24	66.6666666666667	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	44	79.5454545454545	Theprincipalhasconfidenceintheexpertiseoftheteachers.	24	79.1666666666667	Itrusttheprincipalathisorherword.	24	70.8333333333333	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	24	75	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	24	83.3333333333333	Iusuallylookforwardtoworkingeachdayatthisschool.	44	81.8181818181818	IbelieveIworkinanenvironmentofsupportandrespect.	43	79.0697674418605	84.4827586206897	82.7586206896552	70.1388888888889	71.0706150341686	75.5952380952381	71.5789473684211	233	39	42	34	43	158	0.05	0.05	9	9	32	59	29	32.696308	-96.786135
057905260	057905260	Elementary	260	LORENZO DE ZAVALA EL	442	477	3.4	94.8	0.9	0.2	0	0	0.7	99.3	61.1	69.9	1	y	56.25	82	44	99.1 to 100	2019	87.7	82	74	 0.255 	60	1	1	-999	2.03619909502262	0.0188679245283019	75.3	Teachersexpectmoststudentsinthisschooltogotocollege.	35	82.8571428571429	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	29	68.9655172413793	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	49	77.5510204081633	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	50	72	Teachersinthisschooltrusteachother	29	51.7241379310345	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	29	62.0689655172414	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	50	70	Theprincipalhasconfidenceintheexpertiseoftheteachers.	29	75.8620689655172	Itrusttheprincipalathisorherword.	29	75.8620689655172	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	29	58.6206896551724	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	29	75.8620689655172	Iusuallylookforwardtoworkingeachdayatthisschool.	50	80	IbelieveIworkinanenvironmentofsupportandrespect.	50	74	82.9145728643216	82.3809523809524	74.1379310344828	71.2	72.4137931034483	68.695652173913	240	26	27	30	52	135	0.05	0.05	26	26	9	9	9	32.780981	-96.838762
057905263	057905263	Elementary	263	J P STARKS EL	347	343	70.9	25.9	1.2	0	0.9	0	1.2	97.7	13.3	30.5	1	y	70.1195219123506	91	56	97.1 to 98	2019	90.4	81	72	 1.000 	100	0.290322580645161	0.290322580645161	-999	4.32276657060519	0.043731778425656	82	Teachersexpectmoststudentsinthisschooltogotocollege.	20	90	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	16	68.75	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	28	78.5714285714286	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	29	82.7586206896552	Teachersinthisschooltrusteachother	16	87.5	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	16	81.25	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	29	72.4137931034483	Theprincipalhasconfidenceintheexpertiseoftheteachers.	16	75	Itrusttheprincipalathisorherword.	16	68.75	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	16	68.75	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	16	75	Iusuallylookforwardtoworkingeachdayatthisschool.	29	79.3103448275862	IbelieveIworkinanenvironmentofsupportandrespect.	29	75.8620689655172	86.8995633187773	96.6666666666667	70.8333333333333	72.4137931034483	73.2142857142857	92.1875	251	12	26	31	107	176	0.05	0.05	41	41	9	31	15	32.721964	-96.774059
057905264	057905264	Elementary	264	RONALD E MCNAIR EL	600	690	74.5	18.5	1.5	1.2	0	0	4.3	97.8	12.3	43.7	1	y	74.2957746478873	83	45	97.1 to 98	2019	72.6	91	89	 0.985 	79	0.625	0.625	20	3.83333333333333	0.0333333333333333	95.2	Teachersexpectmoststudentsinthisschooltogotocollege.	33	100	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	27	100	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	44	93.1818181818182	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	46	91.304347826087	Teachersinthisschooltrusteachother	27	96.2962962962963	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	27	92.5925925925926	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	46	93.4782608695652	Theprincipalhasconfidenceintheexpertiseoftheteachers.	27	92.5925925925926	Itrusttheprincipalathisorherword.	27	92.5925925925926	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	27	88.8888888888889	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	27	92.5925925925926	Iusuallylookforwardtoworkingeachdayatthisschool.	46	95.6521739130435	IbelieveIworkinanenvironmentofsupportandrespect.	46	95.6521739130435	95.0276243093923	99.492385786802	99.3827160493827	90.5908096280088	93.1216931216931	93.5185185185185	284	28	62	53	68	211	0.05	0.05	23	23	20	32	23	32.656114	-96.863418
057905265	057905265	Elementary	265	ELADIO R MARTINEZ LEARNING CENTER	790	866	29.4	67.8	1.5	0.8	0.1	0	0.4	98.6	41.1	55.3	1	y	51.9157088122605	81	43	98.1 to 99	2019	85.0	88	84	 1.000 	100	0.414634146341463	0.414634146341463	17	3.54430379746835	0.0323325635103926	80.2	Teachersexpectmoststudentsinthisschooltogotocollege.	57	78.9473684210526	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	47	76.5957446808511	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	79	83.5443037974684	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	80	73.75	Teachersinthisschooltrusteachother	48	72.9166666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	48	75	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	80	78.75	Theprincipalhasconfidenceintheexpertiseoftheteachers.	48	91.6666666666667	Itrusttheprincipalathisorherword.	48	79.1666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	48	75	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	48	79.1666666666667	Iusuallylookforwardtoworkingeachdayatthisschool.	80	71.25	IbelieveIworkinanenvironmentofsupportandrespect.	80	76.25	84.7244094488189	86.3905325443787	81.0526315789474	67.5914249684741	82.4404761904762	79.1666666666667	522	43	71	55	102	271	0.05	0.05	15	15	17	41	28	32.787292	-96.893973
057905266	057905266	Elementary	266	FREDERICK DOUGLASS EL	536	558	62.7	35.1	1.1	0.6	0	0	0.6	96.6	28.2	45	1	y	54.2372881355932	53	25	96.1 to 97	2019	83.0	90	87	 0.996 	87	0.261904761904762	0.261904761904762	11	5.22388059701492	0.0501792114695341	78.4	Teachersexpectmoststudentsinthisschooltogotocollege.	37	83.7837837837838	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	33	75.7575757575758	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	54	75.9259259259259	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	55	76.3636363636364	Teachersinthisschooltrusteachother	33	81.8181818181818	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	33	72.7272727272727	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	55	74.5454545454545	Theprincipalhasconfidenceintheexpertiseoftheteachers.	33	72.7272727272727	Itrusttheprincipalathisorherword.	33	60.6060606060606	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	33	54.5454545454545	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	33	72.7272727272727	Iusuallylookforwardtoworkingeachdayatthisschool.	55	76.3636363636364	IbelieveIworkinanenvironmentofsupportandrespect.	55	74.5454545454545	83.7962962962963	88.7387387387387	72.7272727272727	71.8978102189781	69.6969696969697	83.3333333333333	236	28	63	15	22	128	0.05	0.05	15	15	11	42	28	32.715593	-96.699184
057905271	057905271	Elementary	271	JULIAN T SALDIVAR EL	665	726	2.1	96.5	0.8	0.5	0.2	0	0	99.1	87.7	89.8	1	y	66.8555240793201	90	53	99.1 to 100	2019	92.8	97	96	 1.000 	100	1	1	-999	1.35338345864662	0.012396694214876	97.4	Teachersexpectmoststudentsinthisschooltogotocollege.	42	100	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	35	97.1428571428571	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	64	93.75	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	66	95.4545454545455	Teachersinthisschooltrusteachother	35	100	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	35	97.1428571428571	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	66	93.9393939393939	Theprincipalhasconfidenceintheexpertiseoftheteachers.	35	97.1428571428571	Itrusttheprincipalathisorherword.	35	97.1428571428571	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	35	94.2857142857143	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	35	97.1428571428571	Iusuallylookforwardtoworkingeachdayatthisschool.	66	96.969696969697	IbelieveIworkinanenvironmentofsupportandrespect.	66	96.969696969697	95.9847036328872	99.5967741935484	96.6666666666667	96.1948249619482	96.734693877551	99.2857142857143	353	26	38	64	108	236	0.05	0.05	30	30	9	9	9	32.864852	-96.873223
057905272	057905272	Elementary	272	MARIA MORENO EL	405	421	2.2	95.3	2.2	0	0	0	0.2	95.3	58.5	64.2	1	y	67.487684729064	88	51	95.1 to 96	2019	91.0	95	94	 0.994 	85	1	1	-999	2.22222222222222	0.0213776722090261	85.8	Teachersexpectmoststudentsinthisschooltogotocollege.	29	93.1034482758621	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	24	83.3333333333333	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	50	84	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	51	92.156862745098	Teachersinthisschooltrusteachother	24	79.1666666666667	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	24	79.1666666666667	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	50	82	Theprincipalhasconfidenceintheexpertiseoftheteachers.	23	82.6086956521739	Itrusttheprincipalathisorherword.	23	82.6086956521739	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	23	69.5652173913043	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	23	82.6086956521739	Iusuallylookforwardtoworkingeachdayatthisschool.	50	92	IbelieveIworkinanenvironmentofsupportandrespect.	50	86	90.0744416873449	95.9770114942529	81.9444444444444	84	80.7453416149068	82.2916666666667	203	13	36	41	47	137	0.05	0.05	41	31	9	9	9	32.724182	-96.857607
057905273	057905273	Elementary	273	PLEASANT GROVE EL	536	575	21.8	76.7	0.9	0.2	0	0	0.4	97.4	57.3	66.6	1	y	62.1160409556314	86	49	97.1 to 98	2019	90.2	89	85	 1.000 	100	0.692307692307692	0.692307692307692	-999	1.67910447761194	0.0156521739130435	83.3	Teachersexpectmoststudentsinthisschooltogotocollege.	37	89.1891891891892	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	32	84.375	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	50	84	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	50	84	Teachersinthisschooltrusteachother	32	84.375	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	84.375	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	50	76	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	84.375	Itrusttheprincipalathisorherword.	32	81.25	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	31	83.8709677419355	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	84.375	Iusuallylookforwardtoworkingeachdayatthisschool.	50	82	IbelieveIworkinanenvironmentofsupportandrespect.	50	84	83.7092731829574	89.1891891891892	80.7291666666667	77.3547094188377	82.9596412556054	85.8267716535433	293	17	48	37	80	182	0.05	0.05	9	9	9	13	9	32.738365	-96.655812
057905274	057905274	Elementary	274	MARY MCLEOD BETHUNE EL	706	713	2.8	93.8	1.8	0.6	0.7	0	0.3	86.5	56.5	64.6	1	y	67.7852348993289	85	49	86.1 to 87	2019	95.6	83	75	 0.997 	88	0.642857142857143	0.642857142857143	-999	1.27478753541076	0.0126227208976157	81.1	Teachersexpectmoststudentsinthisschooltogotocollege.	51	94.1176470588235	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	43	81.3953488372093	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	63	88.8888888888889	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	64	84.375	Teachersinthisschooltrusteachother	43	69.7674418604651	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	43	67.4418604651163	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	64	75	Theprincipalhasconfidenceintheexpertiseoftheteachers.	43	79.0697674418605	Itrusttheprincipalathisorherword.	43	67.4418604651163	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	43	55.8139534883721	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	43	58.1395348837209	Iusuallylookforwardtoworkingeachdayatthisschool.	64	89.0625	IbelieveIworkinanenvironmentofsupportandrespect.	64	82.8125	91.1764705882353	93.0921052631579	80.2325581395349	80.9375	67.4418604651163	73.8372093023256	447	25	89	84	105	303	0.05	0.05	16	12	9	14	9	32.726636	-96.909340
057905275	057905275	Elementary	275	LOUISE WOLFF KAHN EL	643	683	0.9	97	1.7	0	0	0	0.3	93.5	67.3	72.2	1	y	65.1972157772622	90	53	93.1 to 94	2019	91.5	85	79	 1.000 	100	0.692307692307692	0.692307692307692	-999	1.86625194401244	0.0175695461200586	92.5	Teachersexpectmoststudentsinthisschooltogotocollege.	37	100	Ihavesufficientopportunitiesandencouragementtodevelopmyleadershippotential.	31	93.5483870967742	IhavethesupportIneedfromcampusleadershiptodomyjobwell.	56	89.2857142857143	Howsimilarareyourschool'sprioritiestowhatyouthinktheyshouldbe?*	56	96.4285714285714	Teachersinthisschooltrusteachother	32	93.75	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswithotherteachers."	32	96.875	IamsatisfiedwiththerecognitionIreceivefordoingagoodjob.	56	87.5	Theprincipalhasconfidenceintheexpertiseoftheteachers.	32	96.875	Itrusttheprincipalathisorherword.	32	84.375	"It'sOKinthisschooltodiscussfeelings,worries,andfrustrationswiththeprincipal."	32	93.75	Theprincipallooksoutforthepersonalwelfareofthefacultymembers.	32	93.75	Iusuallylookforwardtoworkingeachdayatthisschool.	56	98.2142857142857	IbelieveIworkinanenvironmentofsupportandrespect.	56	96.4285714285714	95.9821428571429	96.3963963963964	84.2105263157895	89.8214285714286	91.0313901345291	97.65625	431	26	64	75	116	281	0.05	0.05	32	23	9	13	12	32.750795	-96.859271
